timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2019-01-12 00:00:00.780,-0.9831540000000001,-0.03125,-0.110596,-1.015625,-0.07788099999999999,-0.09375,6
2019-01-12 00:00:00.800,-0.967041,-0.047607,-0.142822,-1.015625,-0.10839800000000001,-0.078125,6
2019-01-12 00:00:00.820,-0.952393,-0.046875,-0.156006,-1.015625,-0.12475599999999999,-0.092529,6
2019-01-12 00:00:00.840,-0.953369,-0.046387,-0.14013699999999998,-1.015625,-0.109375,-0.17138699999999998,6
2019-01-12 00:00:00.860,-0.968506,-0.03125,-0.140625,-1.015625,-0.12475599999999999,-0.171875,6
2019-01-12 00:00:00.880,-0.984131,-0.031006,-0.125244,-1.015625,-0.172119,-0.09301799999999999,6
2019-01-12 00:00:00.900,-0.96875,-0.03125,-0.12548800000000002,-1.0153809999999999,-0.17138699999999998,-0.046143,6
2019-01-12 00:00:00.920,-0.983398,-0.030273,-0.110107,-0.9995120000000001,-0.139648,-0.047363,6
2019-01-12 00:00:00.940,-0.984375,-0.046631,-0.110107,-1.0002440000000001,-0.12451199999999996,-0.07910199999999999,6
2019-01-12 00:00:00.960,-0.984375,-0.033936,-0.09399400000000001,-1.0158690000000001,-0.125244,-0.09399400000000001,6
2019-01-12 00:00:00.980,-0.984375,-0.015625,-0.107178,-1.015625,-0.141602,-0.09375,6
2019-01-12 00:00:01.000,-0.984375,-0.028808999999999998,-0.10961900000000001,-1.014893,-0.15673800000000002,-0.09375,6
2019-01-12 00:00:01.020,-0.984375,-0.031494,-0.109375,-0.999268,-0.15551800000000002,-0.09350599999999999,6
2019-01-12 00:00:01.040,-0.986084,-0.03125,-0.11108399999999999,-0.999756,-0.139648,-0.09448200000000001,6
2019-01-12 00:00:01.060,-0.9716799999999999,-0.033202999999999996,-0.09668,-1.000732,-0.14135699999999998,-0.10986300000000004,6
2019-01-12 00:00:01.080,-0.9660639999999999,-0.016846,-0.09301799999999999,-1.017334,-0.157959,-0.110107,6
2019-01-12 00:00:01.100,-0.9829100000000001,-0.026855,-0.09375,-1.030029,-0.17260699999999998,-0.12573199999999998,6
2019-01-12 00:00:01.120,-0.973145,-0.029541,-0.09375,-0.9980469999999999,-0.171875,-0.125977,6
2019-01-12 00:00:01.140,-0.967773,-0.042480000000000004,-0.095947,-0.999756,-0.170654,-0.140381,6
2019-01-12 00:00:01.160,-0.96875,-0.047607,-0.080078,-1.001221,-0.153809,-0.123779,6
2019-01-12 00:00:01.180,-0.96875,-0.046875,-0.090088,-1.016602,-0.137695,-0.12475599999999999,6
2019-01-12 00:00:01.200,-0.96875,-0.049072000000000005,-0.084229,-1.015625,-0.12646500000000002,-0.12646500000000002,6
2019-01-12 00:00:01.220,-0.96875,-0.03418,-0.074463,-1.013916,-0.1604,-0.141846,6
2019-01-12 00:00:01.240,-0.966309,-0.039795,-0.087891,-0.9985350000000001,-0.17138699999999998,-0.138916,6
2019-01-12 00:00:01.260,-0.980713,-0.048096,-0.094971,-0.999756,-0.15478499999999998,-0.121826,6
2019-01-12 00:00:01.280,-0.976318,-0.049072000000000005,-0.095947,-1.001709,-0.15625,-0.10766600000000001,6
2019-01-12 00:00:01.300,-0.967041,-0.037598,-0.082275,-1.01709,-0.15625,-0.11108399999999999,6
2019-01-12 00:00:01.320,-0.96875,-0.029541,-0.08520499999999999,-1.015625,-0.153809,-0.126709,6
2019-01-12 00:00:01.340,-0.96875,-0.029053,-0.095459,-1.015625,-0.14111300000000002,-0.122803,6
2019-01-12 00:00:01.360,-0.96875,-0.039307,-0.09375,-1.0158690000000001,-0.15771500000000002,-0.10766600000000001,6
2019-01-12 00:00:01.380,-0.96875,-0.048583999999999995,-0.09375,-1.012939,-0.15625,-0.109375,6
2019-01-12 00:00:01.400,-0.96875,-0.046875,-0.09375,-1.000732,-0.156494,-0.109375,6
2019-01-12 00:00:01.420,-0.9667969999999999,-0.046875,-0.09375,-1.014893,-0.153564,-0.10888699999999996,6
2019-01-12 00:00:01.440,-0.977295,-0.048583999999999995,-0.09375,-0.9978030000000001,-0.138672,-0.11181600000000001,6
2019-01-12 00:00:01.460,-0.979736,-0.040039,-0.09375,-1.002441,-0.14013699999999998,-0.126953,6
2019-01-12 00:00:01.480,-0.966309,-0.028808999999999998,-0.09375,-1.017334,-0.142822,-0.12207,6
2019-01-12 00:00:01.500,-0.96875,-0.029785000000000002,-0.09375,-1.0158690000000001,-0.160889,-0.10693399999999999,6
2019-01-12 00:00:01.520,-0.96875,-0.036864999999999995,-0.09375,-1.0126950000000001,-0.174561,-0.112061,6
2019-01-12 00:00:01.540,-0.96875,-0.050293,-0.09375,-0.997559,-0.165771,-0.126709,6
2019-01-12 00:00:01.560,-0.96875,-0.041504,-0.09375,-1.0029299999999999,-0.136475,-0.125244,6
2019-01-12 00:00:01.580,-0.96875,-0.028808999999999998,-0.09375,-1.017578,-0.139404,-0.121826,6
2019-01-12 00:00:01.600,-0.96875,-0.03125,-0.09375,-1.0161129999999998,-0.146973,-0.107178,6
2019-01-12 00:00:01.620,-0.96875,-0.03125,-0.09375,-1.012207,-0.177002,-0.109375,6
2019-01-12 00:00:01.640,-0.96875,-0.03125,-0.09448200000000001,-0.9973139999999999,-0.165527,-0.108643,6
2019-01-12 00:00:01.660,-0.96875,-0.03125,-0.089111,-1.003418,-0.13159200000000001,-0.11328099999999999,6
2019-01-12 00:00:01.680,-0.96875,-0.03125,-0.080078,-1.017578,-0.129883,-0.12402300000000001,6
2019-01-12 00:00:01.700,-0.968018,-0.03125,-0.092529,-1.0161129999999998,-0.1604,-0.102783,6
2019-01-12 00:00:01.720,-0.9714360000000001,-0.030762,-0.075684,-1.011719,-0.15625,-0.095215,6
2019-01-12 00:00:01.740,-0.9863280000000001,-0.033691000000000006,-0.080566,-0.9978030000000001,-0.15625,-0.111328,6
2019-01-12 00:00:01.760,-0.981934,-0.048827999999999996,-0.095215,-1.0,-0.15625,-0.109375,6
2019-01-12 00:00:01.780,-0.967041,-0.044433999999999994,-0.09375,-0.999023,-0.15625,-0.10839800000000001,6
2019-01-12 00:00:01.800,-0.96875,-0.031738,-0.09375,-1.003906,-0.15625,-0.112549,6
2019-01-12 00:00:01.820,-0.96875,-0.046387,-0.092041,-1.017822,-0.155273,-0.131348,6
2019-01-12 00:00:01.840,-0.96875,-0.03125,-0.078125,-1.016357,-0.1604,-0.143555,6
2019-01-12 00:00:01.860,-0.96875,-0.047607,-0.09448200000000001,-1.010254,-0.175781,-0.136963,6
2019-01-12 00:00:01.880,-0.96875,-0.046143,-0.09375,-1.001953,-0.16284200000000001,-0.118164,6
2019-01-12 00:00:01.900,-0.96875,-0.031006,-0.09375,-1.017822,-0.135986,-0.10693399999999999,6
2019-01-12 00:00:01.920,-0.96875,-0.031006,-0.09375,-1.015625,-0.139648,-0.109375,6
2019-01-12 00:00:01.940,-0.96875,-0.03125,-0.09375,-1.015625,-0.145264,-0.11035199999999999,6
2019-01-12 00:00:01.960,-0.96875,-0.03125,-0.094238,-1.016602,-0.159424,-0.104492,6
2019-01-12 00:00:01.980,-0.967773,-0.03125,-0.07885700000000001,-1.009521,-0.150146,-0.091309,6
2019-01-12 00:00:02.000,-0.9829100000000001,-0.03125,-0.076904,-1.003662,-0.143066,-0.092529,6
2019-01-12 00:00:02.020,-0.9855959999999999,-0.03125,-0.092041,-1.011719,-0.158447,-0.098633,6
2019-01-12 00:00:02.040,-0.968994,-0.029785000000000002,-0.09375,-1.002686,-0.15625,-0.111572,6
2019-01-12 00:00:02.060,-0.983398,-0.046143,-0.09375,-1.019043,-0.157227,-0.109375,6
2019-01-12 00:00:02.080,-0.9714360000000001,-0.033936,-0.09375,-1.010254,-0.14843800000000001,-0.108154,6
2019-01-12 00:00:02.100,-0.9682620000000001,-0.030762,-0.09375,-0.997559,-0.147705,-0.115967,6
2019-01-12 00:00:02.120,-0.96875,-0.03125,-0.09375,-0.9985350000000001,-0.181885,-0.123047,6
2019-01-12 00:00:02.140,-0.96875,-0.03125,-0.09375,-1.006836,-0.192139,-0.10131799999999999,6
2019-01-12 00:00:02.160,-0.96875,-0.033202999999999996,-0.09375,-1.012207,-0.17724600000000001,-0.090088,6
2019-01-12 00:00:02.180,-0.96875,-0.017334,-0.09375,-0.996338,-0.144531,-0.09814500000000001,6
2019-01-12 00:00:02.200,-0.96875,-0.028319999999999998,-0.09375,-1.005615,-0.144043,-0.118652,6
2019-01-12 00:00:02.220,-0.96875,-0.018555000000000002,-0.091309,-1.019287,-0.15698199999999998,-0.12109400000000001,6
2019-01-12 00:00:02.240,-0.96875,-0.025391,-0.104492,-1.009521,-0.162109,-0.10693399999999999,6
2019-01-12 00:00:02.260,-0.96875,-0.030029000000000007,-0.112793,-0.996094,-0.174072,-0.110596,6
2019-01-12 00:00:02.280,-0.96875,-0.043701,-0.099121,-1.006104,-0.17334000000000002,-0.104492,6
2019-01-12 00:00:02.300,-0.96875,-0.038086,-0.092285,-1.017822,-0.165527,-0.08203099999999999,6
2019-01-12 00:00:02.320,-0.966309,-0.029785000000000002,-0.09375,-1.015625,-0.15698199999999998,-0.086914,6
2019-01-12 00:00:02.340,-0.9780270000000001,-0.028808999999999998,-0.091309,-1.01709,-0.141602,-0.121826,6
2019-01-12 00:00:02.360,-0.988037,-0.042480000000000004,-0.102783,-1.0073239999999999,-0.12548800000000002,-0.123779,6
2019-01-12 00:00:02.380,-0.9755860000000001,-0.039795,-0.11303699999999994,-1.0043950000000001,-0.147705,-0.092041,6
2019-01-12 00:00:02.400,-0.9667969999999999,-0.029297000000000007,-0.10082999999999999,-1.019287,-0.166748,-0.078613,6
2019-01-12 00:00:02.420,-0.9665530000000001,-0.03125,-0.091797,-1.008789,-0.166992,-0.10082999999999999,6
2019-01-12 00:00:02.440,-0.976562,-0.03125,-0.09375,-0.996094,-0.154053,-0.120117,6
2019-01-12 00:00:02.460,-0.988037,-0.029297000000000007,-0.091797,-1.006836,-0.154297,-0.118408,6
2019-01-12 00:00:02.480,-0.977051,-0.040283,-0.10082999999999999,-1.019287,-0.16333,-0.115967,6
2019-01-12 00:00:02.500,-0.9665530000000001,-0.043701,-0.11303699999999994,-1.0083010000000001,-0.173828,-0.11987300000000001,6
2019-01-12 00:00:02.520,-0.96875,-0.022216999999999997,-0.102539,-0.9978030000000001,-0.171875,-0.10888699999999996,6
2019-01-12 00:00:02.540,-0.96875,-0.011719,-0.08984400000000001,-0.9980469999999999,-0.173584,-0.10375999999999999,6
2019-01-12 00:00:02.560,-0.9672850000000001,-0.021484,-0.099609,-1.009277,-0.16430699999999998,-0.082275,6
2019-01-12 00:00:02.580,-0.97583,-0.034668,-0.111572,-1.01001,-0.154053,-0.079834,6
2019-01-12 00:00:02.600,-0.980957,-0.025635,-0.109375,-0.996094,-0.154297,-0.11084000000000001,6
2019-01-12 00:00:02.620,-0.966309,-0.011963,-0.11035199999999999,-1.007568,-0.16381800000000002,-0.13256800000000002,6
2019-01-12 00:00:02.640,-0.9675290000000001,-0.020508000000000002,-0.10424800000000001,-1.017578,-0.175537,-0.109375,6
2019-01-12 00:00:02.660,-0.9741209999999999,-0.033447000000000005,-0.091309,-1.017578,-0.165771,-0.087891,6
2019-01-12 00:00:02.680,-0.9814450000000001,-0.03125,-0.09375,-1.007568,-0.14819300000000002,-0.099609,6
2019-01-12 00:00:02.700,-0.970459,-0.030273,-0.09277300000000001,-0.996094,-0.130615,-0.12109400000000001,6
2019-01-12 00:00:02.720,-0.9870610000000001,-0.034912,-0.097412,-1.008057,-0.118896,-0.118652,6
2019-01-12 00:00:02.740,-0.980713,-0.048827999999999996,-0.111328,-1.019287,-0.13915999999999998,-0.103271,6
2019-01-12 00:00:02.760,-0.9660639999999999,-0.047363,-0.108643,-1.00708,-0.16406199999999999,-0.12793,6
2019-01-12 00:00:02.780,-0.971924,-0.043945,-0.112061,-0.9980469999999999,-0.192383,-0.133545,6
2019-01-12 00:00:02.800,-0.983398,-0.029785000000000002,-0.126953,-1.0,-0.200195,-0.135742,6
2019-01-12 00:00:02.820,-0.9672850000000001,-0.028808999999999998,-0.122803,-1.0,-0.175049,-0.133545,6
2019-01-12 00:00:02.840,-0.9667969999999999,-0.013916,-0.10571300000000004,-1.0,-0.176514,-0.06689500000000001,6
2019-01-12 00:00:02.860,-0.949951,-0.015625,-0.092529,-0.9978030000000001,-0.199951,-0.046631,6
2019-01-12 00:00:02.880,-0.9375,-0.015625,-0.092285,-1.008789,-0.197998,-0.12329100000000001,6
2019-01-12 00:00:02.900,-0.954834,-0.015625,-0.075928,-1.019287,-0.181152,-0.17334000000000002,6
2019-01-12 00:00:02.920,-0.9699709999999999,-0.015625,-0.061523,-1.0043950000000001,-0.156494,-0.17334000000000002,6
2019-01-12 00:00:02.940,-0.985107,-0.015137000000000001,-0.06274400000000001,-1.0073239999999999,-0.11914100000000001,-0.17627,6
2019-01-12 00:00:02.960,-0.999756,0.0,-0.07836900000000001,-1.019287,-0.099365,-0.157959,6
2019-01-12 00:00:02.980,-0.984375,0.0,-0.09350599999999999,-1.006348,-0.13256800000000002,-0.12109400000000001,6
2019-01-12 00:00:03.000,-0.968994,-0.030029000000000007,-0.10888699999999996,-0.998291,-0.17944300000000002,-0.099121,6
2019-01-12 00:00:03.020,-0.968018,-0.04541,-0.108643,-1.0,-0.183594,-0.084961,6
2019-01-12 00:00:03.040,-0.9831540000000001,-0.061523,-0.123779,-1.002197,-0.213623,-0.064697,6
2019-01-12 00:00:03.060,-0.985352,-0.064697,-0.125977,-0.9855959999999999,-0.252686,-0.072754,6
2019-01-12 00:00:03.080,-0.9702149999999999,-0.035644999999999996,-0.112061,-1.0,-0.243164,-0.072021,6
2019-01-12 00:00:03.100,-0.968506,-0.018555000000000002,-0.09668,-1.030273,-0.173828,-0.046631,6
2019-01-12 00:00:03.120,-0.96875,0.001221,-0.079834,-1.022705,-0.10424800000000001,-0.055908000000000006,6
2019-01-12 00:00:03.140,-0.96875,-0.025879000000000003,-0.079346,-1.01416,-0.0896,-0.10888699999999996,6
2019-01-12 00:00:03.160,-0.970459,-0.031982,-0.068848,-1.015625,-0.09375,-0.191162,6
2019-01-12 00:00:03.180,-0.954102,-0.03125,-0.040770999999999995,-1.017822,-0.095947,-0.252197,6
2019-01-12 00:00:03.200,-0.9667969999999999,-0.029053,-0.009521,-1.007568,-0.081055,-0.22168000000000002,6
2019-01-12 00:00:03.220,-0.9550780000000001,-0.038818,0.022949,-0.988281,-0.07543899999999999,-0.199463,6
2019-01-12 00:00:03.240,-0.963867,-0.07299800000000001,0.041992,-0.9831540000000001,-0.137451,-0.21215799999999999,6
2019-01-12 00:00:03.260,-0.9672850000000001,-0.07055700000000001,0.061278999999999986,-0.979736,-0.22412100000000001,-0.16333,6
2019-01-12 00:00:03.280,-0.979736,-0.050293,0.05688500000000001,-0.9985350000000001,-0.23144499999999998,-0.118652,6
2019-01-12 00:00:04.740,-2.109131,0.332275,0.43261700000000003,0.329102,2.475586,-0.8720700000000001,6
2019-01-12 00:00:04.760,-0.373779,0.058594000000000014,0.39257800000000004,0.30395500000000003,2.361328,4.008301,6
2019-01-12 00:00:04.780,-1.427734,-0.167969,0.426025,-0.386963,1.0859379999999998,0.24218800000000001,6
2019-01-12 00:00:04.800,-1.6601560000000002,-0.20971700000000001,0.10546900000000001,-1.8000490000000002,-1.94165,-2.103271,6
2019-01-12 00:00:04.820,-1.277344,-0.260498,-0.291748,-1.428711,-2.665039,1.5390620000000002,6
2019-01-12 00:00:04.840,-1.233643,-0.21093800000000001,-0.30493200000000004,-1.349365,-1.341064,-0.28369099999999997,6
2019-01-12 00:00:04.860,-0.8535159999999999,0.013428,-0.247559,-0.991455,0.10229500000000001,-0.38305700000000004,6
2019-01-12 00:00:04.880,-0.662354,-0.029541,-0.19775399999999999,-0.756104,0.6445310000000001,-0.44165,6
2019-01-12 00:00:04.900,-0.4360350000000001,-0.015137000000000001,-0.2229,-0.49755900000000003,0.742188,-0.679932,6
2019-01-12 00:00:04.920,-0.421875,-0.039550999999999996,-0.23779299999999998,-0.5483399999999999,0.685547,-0.5532229999999999,6
2019-01-12 00:00:04.940,-0.6420899999999999,-0.087891,-0.256104,-0.887207,0.18335,-0.204102,6
2019-01-12 00:00:04.960,-0.870605,-0.107178,-0.282471,-1.2270510000000001,-0.338379,-0.342773,6
2019-01-12 00:00:04.980,-1.040283,-0.053954999999999996,-0.261475,-1.379883,-0.633301,-0.45458999999999994,6
2019-01-12 00:00:05.000,-1.1140139999999998,-0.010742,-0.228516,-1.16333,-0.692871,-0.349609,6
2019-01-12 00:00:05.020,-1.067871,-0.00293,-0.183105,-0.932373,-0.563232,-0.32104499999999997,6
2019-01-12 00:00:05.040,-0.928955,-0.06543,-0.153076,-0.918457,-0.270752,-0.137451,6
2019-01-12 00:00:05.060,-0.875732,-0.07836900000000001,-0.107422,-0.9404299999999999,-0.030518,0.056396,6
2019-01-12 00:00:05.080,-0.969482,-0.078125,-0.078125,-0.964844,0.025879000000000003,0.118164,6
2019-01-12 00:00:05.100,-1.030029,-0.078125,-0.12402300000000001,-1.032715,0.021729,0.054199000000000004,6
2019-01-12 00:00:05.120,-1.0463870000000002,-0.06347699999999999,-0.13915999999999998,-1.063232,0.049561,-0.08252000000000001,6
2019-01-12 00:00:05.140,-1.049072,-0.049072000000000005,-0.170166,-1.020996,0.019775,-0.17334000000000002,6
2019-01-12 00:00:05.160,-1.005127,-0.018555000000000002,-0.172852,-0.995361,-0.054932,-0.172119,6
2019-01-12 00:00:05.180,-0.972168,-0.000977,-0.157471,-1.002686,-0.155273,-0.14599600000000001,6
2019-01-12 00:00:05.200,-0.9543459999999999,0.0,-0.156006,-1.020752,-0.23876999999999998,-0.093262,6
2019-01-12 00:00:05.220,-0.9511719999999999,0.0043950000000000005,-0.15625,-1.034424,-0.249023,-0.054443,6
2019-01-12 00:00:05.240,-0.9646,-0.038086,-0.15625,-1.02417,-0.20532199999999998,-0.072754,6
2019-01-12 00:00:05.260,-0.981934,-0.060791,-0.15625,-0.996338,-0.15698199999999998,-0.115723,6
2019-01-12 00:00:05.280,-0.9865719999999999,-0.06665,-0.157959,-0.995605,-0.144043,-0.10986300000000004,6
2019-01-12 00:00:05.300,-0.971924,-0.039550999999999996,-0.145752,-0.9858399999999999,-0.173096,-0.10546900000000001,6
2019-01-12 00:00:05.320,-0.968018,-0.017822,-0.12573199999999998,-1.001465,-0.150146,-0.090088,6
2019-01-12 00:00:05.340,-0.96875,-0.014893,-0.135986,-1.003906,-0.137451,-0.101562,6
2019-01-12 00:00:05.360,-0.966309,-0.015625,-0.13915999999999998,-1.016846,-0.145264,-0.130859,6
2019-01-12 00:00:05.380,-0.97998,-0.010986,-0.151855,-1.019531,-0.15576199999999998,-0.118408,6
2019-01-12 00:00:05.400,-0.987549,-0.039795,-0.157227,-1.034912,-0.12915,-0.08081100000000001,6
2019-01-12 00:00:05.420,-0.973633,-0.03833,-0.158447,-1.022705,-0.107422,-0.057861,6
2019-01-12 00:00:05.440,-0.9675290000000001,-0.032227,-0.14819300000000002,-0.995361,-0.13501,-0.0625,6
2019-01-12 00:00:05.460,-0.96875,-0.020996,-0.126953,-0.999023,-0.166016,-0.06323200000000001,6
2019-01-12 00:00:05.480,-0.966309,-0.011963,-0.133301,-1.0043950000000001,-0.17138699999999998,-0.057861,6
2019-01-12 00:00:05.500,-0.9780270000000001,-0.024902,-0.14209000000000002,-1.017822,-0.144531,-0.043457,6
2019-01-12 00:00:05.520,-0.9858399999999999,-0.034912,-0.140625,-1.016602,-0.11938499999999999,-0.051514,6
2019-01-12 00:00:05.540,-0.984375,-0.022216999999999997,-0.138428,-1.009766,-0.13159200000000001,-0.065674,6
2019-01-12 00:00:05.560,-0.984375,-0.013672,-0.14917,-1.002441,-0.13305699999999998,-0.057616999999999995,6
2019-01-12 00:00:05.580,-0.984375,-0.015625,-0.157959,-1.018799,-0.10351600000000001,-0.043457,6
2019-01-12 00:00:05.600,-0.9863280000000001,-0.017578,-0.15625,-1.010498,-0.11328099999999999,-0.051758000000000005,6
2019-01-12 00:00:05.620,-0.9785159999999999,-0.007812,-0.15625,-0.997559,-0.132324,-0.06347699999999999,6
2019-01-12 00:00:05.640,-0.9592290000000001,0.003662,-0.154297,-0.9987790000000001,-0.141602,-0.06762699999999999,6
2019-01-12 00:00:05.660,-0.949219,-0.0070799999999999995,-0.16333,-1.006348,-0.145752,-0.080322,6
2019-01-12 00:00:05.680,-0.958252,-0.016113,-0.175537,-1.012451,-0.158447,-0.07910199999999999,6
2019-01-12 00:00:05.700,-0.977295,-0.023681999999999998,-0.16528299999999999,-0.997559,-0.15625,-0.074951,6
2019-01-12 00:00:05.720,-0.9865719999999999,-0.0271,-0.155273,-0.9985350000000001,-0.15478499999999998,-0.050293,6
2019-01-12 00:00:05.740,-0.984375,-0.013184,-0.150146,-1.005615,-0.16308599999999998,-0.020996,6
2019-01-12 00:00:05.760,-0.984375,-0.016846,-0.138184,-1.017822,-0.170898,-0.011963,6
2019-01-12 00:00:05.780,-0.985352,-0.009033,-0.139404,-1.016846,-0.142334,-0.017334,6
2019-01-12 00:00:05.800,-0.980225,-0.002686,-0.145508,-1.009521,-0.118896,-0.049805,6
2019-01-12 00:00:05.820,-0.960693,-0.017822,-0.158447,-0.996094,-0.130859,-0.092285,6
2019-01-12 00:00:05.840,-0.9550780000000001,-0.015625,-0.15698199999999998,-1.005859,-0.142822,-0.091309,6
2019-01-12 00:00:05.860,-0.9699709999999999,-0.015625,-0.1521,-1.017822,-0.140625,-0.07104500000000001,6
2019-01-12 00:00:05.880,-0.972412,-0.015625,-0.138428,-1.015625,-0.140625,-0.052489999999999995,6
2019-01-12 00:00:05.900,-0.9863280000000001,-0.015625,-0.14111300000000002,-1.015625,-0.14209000000000002,-0.050781,6
2019-01-12 00:00:05.920,-0.9848629999999999,-0.016113,-0.137207,-1.01709,-0.13403299999999999,-0.064697,6
2019-01-12 00:00:05.940,-0.981201,-0.012451,-0.123047,-1.0073239999999999,-0.12255899999999999,-0.060791,6
2019-01-12 00:00:05.960,-0.966309,0.0021969999999999997,-0.125,-1.00415,-0.125,-0.068848,6
2019-01-12 00:00:05.980,-0.971191,-0.0021969999999999997,-0.125,-1.019287,-0.12329100000000001,-0.080078,6
2019-01-12 00:00:06.000,-0.983643,-0.01709,-0.125,-1.00708,-0.129883,-0.078125,6
2019-01-12 00:00:06.020,-0.967041,-0.015625,-0.125,-1.0046389999999998,-0.152832,-0.07959,6
2019-01-12 00:00:06.040,-0.9702149999999999,-0.015625,-0.12329100000000001,-1.017578,-0.14599600000000001,-0.07104500000000001,6
2019-01-12 00:00:06.060,-0.985352,-0.015625,-0.10961900000000001,-1.017334,-0.11181600000000001,-0.060302999999999995,6
2019-01-12 00:00:06.080,-0.983398,-0.015625,-0.12475599999999999,-1.0083010000000001,-0.112549,-0.060547000000000004,6
2019-01-12 00:00:06.100,-0.968018,-0.015625,-0.108643,-0.996094,-0.134277,-0.06957999999999999,6
